Id,Label,timeset,degree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,componentnumber,eigencentrality,clustering,triangles
160598,160598,,489,5445920,3,0.909396,0.9508,53.443901,0.046813,0.046813,3,0,0.971375,0.910356,108620
179001,179001,,493,4564939,2,0.91709,0.954797,37.282951,0.047449,0.047449,3,0,0.984476,0.919037,111459
160600,160600,,477,4112706,2,0.892916,0.940037,22.276322,0.046359,0.046359,3,0,0.961731,0.937292,106407
160601,160601,,502,5113276,2,0.931271,0.9631,49.069912,0.047936,0.047936,22,0,0.994682,0.904677,113764
204431,204431,,487,5514962,2,0.907873,0.949262,24.948388,0.047207,0.047207,21,0,0.979354,0.932128,110309
160604,160604,,419,1981827,2,0.815038,0.886531,38.372461,0.040107,0.040107,3,0,0.832408,0.922292,80766
74554,74554,,433,2655650,3,0.831288,0.899139,11.947084,0.04248,0.04248,3,0,0.881183,0.956591,89468
73701,73701,,174,126304,3,0.592998,0.659287,4.356809,0.016192,0.016192,3,0,0.336276,0.94027,14152
204432,204432,,490,5115236,2,0.912458,0.95203,28.627649,0.047379,0.047379,21,0,0.982953,0.927482,111117
161550,161550,,473,5445035,3,0.885621,0.936039,19.628744,0.04607,0.04607,21,0,0.955733,0.941843,105136
160611,160611,,7,21,3,0.495883,0.501538,0,0.000202,0.000202,18,0,0.004317,1,21
204433,204433,,482,6138032,2,0.900332,0.944649,23.821602,0.046789,0.046789,21,0,0.970682,0.934947,108380
160619,160619,,500,4485348,2,0.928082,0.961255,43.06834,0.047846,0.047846,3,0,0.992774,0.908353,113317
137070,137070,,436,3186349,3,0.835131,0.901907,10.338265,0.042919,0.042919,22,0,0.890217,0.964547,91468
73586,73586,,494,3910559,2,0.918644,0.95572,61.920673,0.047037,0.047037,3,0,0.976116,0.900978,109713
178835,178835,,494,4537247,2,0.918644,0.95572,32.777587,0.047601,0.047601,3,0,0.987612,0.921065,112159
66179,66179,,490,3356347,2,0.912458,0.95203,33.141978,0.047273,0.047273,3,0,0.98079,0.92335,110622
109429,109429,,478,5519770,3,0.892916,0.940652,22.224335,0.046442,0.046442,22,0,0.963466,0.936993,106820
160632,160632,,503,4744553,2,0.932874,0.964022,865.686459,0.047288,0.047288,21,0,0.981426,0.877262,110757
178836,178836,,443,2909700,2,0.845554,0.908672,12.317551,0.043503,0.043503,22,0,0.902321,0.962759,94257
160635,160635,,499,3445855,2,0.926496,0.960332,54.495702,0.047564,0.047564,21,0,0.986978,0.901635,112029
160528,160528,,483,3703687,3,0.900332,0.945264,59.638634,0.046209,0.046209,3,0,0.958873,0.909985,105925
160639,160639,,444,1661501,2,0.846875,0.909594,13.211866,0.043533,0.043533,22,0,0.902977,0.958219,94237
160640,160640,,487,5361136,2,0.907873,0.949262,25.746183,0.047179,0.047179,21,0,0.978787,0.931081,110185
160641,160641,,315,1040606,3,0.703896,0.790283,22.531486,0.029899,0.029899,3,0,0.620659,0.919968,45497
160642,160642,,490,5470019,2,0.912458,0.95203,27.840186,0.047383,0.047383,21,0,0.983032,0.927599,111131
146307,146307,,496,3170961,2,0.921769,0.957565,39.758817,0.047601,0.047601,3,0,0.987653,0.913702,112166
73604,73604,,365,1904676,3,0.752778,0.836408,26.565049,0.035007,0.035007,3,0,0.726568,0.936068,62183
160645,160645,,503,5472889,2,0.932874,0.964022,45.36603,0.048053,0.048053,21,0,0.997084,0.905285,114295
160651,160651,,498,4335760,2,0.924915,0.95941,42.513515,0.047725,0.047725,3,0,0.990253,0.911259,112771
178839,178839,,443,1196349,2,0.845554,0.908672,26.290135,0.042875,0.042875,22,0,0.889481,0.933863,91428
160653,160653,,502,2466916,2,0.931271,0.9631,70.627518,0.047627,0.047627,21,0,0.988361,0.893615,112373
135054,135054,,488,5362351,2,0.909396,0.950185,26.511733,0.047253,0.047253,21,0,0.980301,0.930168,110530
160655,160655,,482,4016466,2,0.900332,0.944649,44.127735,0.046499,0.046499,21,0,0.964768,0.923776,107085
150418,150418,,490,3151717,2,0.912458,0.95203,30.26847,0.047311,0.047311,21,0,0.981559,0.924845,110801
74646,74646,,423,1649871,3,0.816265,0.889299,7.537686,0.041799,0.041799,21,0,0.866966,0.972046,86758
160665,160665,,400,1390546,2,0.792398,0.869004,4.150509,0.039625,0.039625,21,0,0.821808,0.982431,78398
160666,160666,,503,4805433,2,0.932874,0.964022,65.893733,0.047786,0.047786,3,0,0.991653,0.896034,113127
93083,93083,,486,6143217,2,0.906355,0.948339,24.464892,0.047143,0.047143,21,0,0.978005,0.93352,110020
160669,160669,,506,5480429,2,0.937716,0.96679,54.754815,0.04813,0.04813,3,0,0.998768,0.897789,114706
74398,74398,,253,611933,2,0.652226,0.733395,18.744583,0.023293,0.023293,3,0,0.483797,0.896073,28565
74655,74655,,475,5373728,3,0.888525,0.937884,20.542839,0.046236,0.046236,21,0,0.959189,0.940537,105881
160673,160673,,477,4729202,2,0.892916,0.940037,22.052933,0.046363,0.046363,21,0,0.961805,0.937653,106448
160674,160674,,444,2459482,2,0.846875,0.909594,25.525127,0.042967,0.042967,3,0,0.891521,0.932697,91727
116379,116379,,485,5155557,2,0.904841,0.947417,25.965048,0.046979,0.046979,21,0,0.974624,0.930953,109266
122158,122158,,402,2730031,3,0.793558,0.870541,4.076567,0.039885,0.039885,21,0,0.827188,0.983176,79245
134812,134812,,379,2145848,3,0.767705,0.849323,28.700949,0.03634,0.03634,3,0,0.754227,0.933492,66867
141537,141537,,0,0,0,0,0,0,0,0,27,23,0,0,0
160558,160558,,483,3170403,2,0.90183,0.945572,24.527004,0.046875,0.046875,3,0,0.97244,0.934589,108789
74056,74056,,11,11,3,0.490054,0.5,0,0.000147,0.000147,14,0,0.00329,1,55
73466,73466,,487,6143256,2,0.907873,0.949262,25.644451,0.047194,0.047194,21,0,0.979069,0.931689,110257
74848,74848,,454,3213107,3,0.858954,0.918512,109.554011,0.043796,0.043796,3,0,0.908743,0.926394,95262
74433,74433,,11,11,3,0.490054,0.5,0,0.000147,0.000147,14,0,0.00329,1,55
178977,178977,,496,5153445,2,0.921769,0.957565,41.149697,0.047536,0.047536,21,0,0.986317,0.911168,111855
141472,141472,,5,12,3,0.486099,0.493542,0,0.000211,0.000211,22,0,0.004455,1,10
74571,74571,,469,2109225,2,0.881301,0.932657,45.993121,0.044848,0.044848,3,0,0.930695,0.910448,99918
92102,92102,,488,5413364,2,0.909396,0.950185,26.511733,0.047253,0.047253,22,0,0.980301,0.930168,110530
73674,73674,,7,14,3,0.495883,0.501538,0,0.000202,0.000202,18,0,0.004317,1,21
204476,204476,,493,4488315,2,0.91709,0.954797,41.866696,0.047298,0.047298,21,0,0.981386,0.913274,110760
160531,160531,,405,2703700,3,0.797059,0.873309,15.924786,0.03952,0.03952,3,0,0.819933,0.951253,77822
205476,205476,,486,4390290,2,0.906355,0.948339,27.988545,0.047022,0.047022,3,0,0.975548,0.928751,109458
73696,73696,,497,4018458,2,0.923339,0.958487,53.831534,0.047635,0.047635,21,0,0.98839,0.911444,112341
133968,133968,,355,1498693,3,0.732432,0.824108,18.397181,0.034219,0.034219,3,0,0.710058,0.928304,58330
124411,124411,,2,2,3,0.449047,0.463407,0,0.000086,0.000086,18,0,0.001821,1,1
209189,209189,,244,1074,2,0.645238,0.725092,17.125529,0.02247,0.02247,3,0,0.466722,0.901369,26722
204442,204442,,446,3772240,2,0.84953,0.911439,12.060599,0.043775,0.043775,22,0,0.907973,0.961606,95425
75431,75431,,237,1038687,3,0.631702,0.715252,0,0.023661,0.023661,22,0,0.490686,1,27966
74749,74749,,499,5515857,2,0.926496,0.960332,41.805026,0.0478,0.0478,21,0,0.991812,0.910303,113106
151208,151208,,493,4859187,2,0.91709,0.954797,39.718268,0.047309,0.047309,21,0,0.981606,0.913628,110803
67138,67138,,449,1825411,2,0.853543,0.914207,24.939631,0.043586,0.043586,3,0,0.904277,0.936695,94209
178903,178903,,7,22,3,0.495883,0.501538,0,0.000202,0.000202,18,0,0.004317,1,21
160758,160758,,497,3127953,2,0.923339,0.958487,812.584231,0.047144,0.047144,3,0,0.978311,0.893028,110071
178857,178857,,366,664601,2,0.754875,0.837638,34.269141,0.034623,0.034623,3,0,0.718732,0.906191,60529
73556,73556,,5,5,1,1,1,0,0,0,16,8,0.000114,1,10
178945,178945,,479,4934279,2,0.895868,0.941882,20.967425,0.04663,0.04663,21,0,0.967345,0.940392,107657
204458,204458,,458,4337059,2,0.865815,0.922509,16.926518,0.044727,0.044727,22,0,0.927786,0.949987,99419
